series_id,group_id,surface
2736,38,wood
2737,72,fine_concrete
2738,66,tiled
2739,50,concrete
2740,70,soft_pvc
2741,42,concrete
2742,49,wood
2743,41,concrete
2744,53,soft_pvc
2745,49,wood
2746,43,wood
2747,46,wood
2748,65,wood
2749,65,wood
2750,49,wood
2751,39,concrete
2752,39,concrete
2753,59,hard_tiles_large_space
2754,62,concrete
2755,71,tiled
2756,72,fine_concrete
2757,61,concrete
2758,49,wood
2759,62,concrete
2760,53,soft_pvc
2761,42,concrete
2762,44,hard_tiles_large_space
2763,70,soft_pvc
2764,65,wood
2765,38,wood
2766,70,soft_pvc
2767,70,soft_pvc
2768,41,concrete
2769,55,tiled
2770,65,wood
2771,72,fine_concrete
2772,38,wood
2773,69,soft_pvc
2774,44,hard_tiles_large_space
2775,47,concrete
2776,55,tiled
2777,69,soft_pvc
2778,42,concrete
2779,56,soft_pvc
2780,39,concrete
2781,66,tiled
2782,71,tiled
2783,61,concrete
2784,47,concrete
2785,43,wood
2786,66,tiled
2787,65,wood
2788,69,soft_pvc
2789,62,concrete
2790,70,soft_pvc
2791,43,wood
2792,51,soft_pvc
2793,64,tiled
2794,64,tiled
2795,70,soft_pvc
2796,62,concrete
2797,61,concrete
2798,70,soft_pvc
2799,48,fine_concrete
2800,48,fine_concrete
2801,55,tiled
2802,41,concrete
2803,37,soft_pvc
2804,47,concrete
2805,71,tiled
2806,46,wood
2807,61,concrete
2808,46,wood
2809,51,soft_pvc
2810,70,soft_pvc
2811,65,wood
2812,68,fine_concrete
2813,43,wood
2814,47,concrete
2815,43,wood
2816,61,concrete
2817,45,wood
2818,46,wood
2819,50,concrete
2820,45,wood
2821,48,fine_concrete
2822,44,hard_tiles_large_space
2823,59,hard_tiles_large_space
2824,71,tiled
2825,59,hard_tiles_large_space
2826,54,tiled
2827,62,concrete
2828,68,fine_concrete
2829,57,concrete
2830,69,soft_pvc
2831,48,fine_concrete
2832,49,wood
2833,66,tiled
2834,39,concrete
2835,53,soft_pvc
2836,61,concrete
2837,53,soft_pvc
2838,38,wood
2839,59,hard_tiles_large_space
2840,51,soft_pvc
2841,39,concrete
2842,43,wood
2843,61,concrete
2844,38,wood
2845,65,wood
2846,48,fine_concrete
2847,53,soft_pvc
2848,40,hard_tiles_large_space
2849,44,hard_tiles_large_space
2850,64,tiled
2851,51,soft_pvc
2852,40,hard_tiles_large_space
2853,71,tiled
2854,47,concrete
2855,65,wood
2856,44,hard_tiles_large_space
2857,44,hard_tiles_large_space
2858,68,fine_concrete
2859,70,soft_pvc
2860,43,wood
2861,62,concrete
2862,36,fine_concrete
2863,52,carpet
2864,59,hard_tiles_large_space
2865,72,fine_concrete
2866,59,hard_tiles_large_space
2867,72,fine_concrete
2868,71,tiled
2869,59,hard_tiles_large_space
2870,44,hard_tiles_large_space
2871,38,wood
2872,46,wood
2873,55,tiled
2874,51,soft_pvc
2875,70,soft_pvc
2876,59,hard_tiles_large_space
2877,51,soft_pvc
2878,60,carpet
2879,70,soft_pvc
2880,46,wood
2881,64,tiled
2882,38,wood
2883,61,concrete
2884,53,soft_pvc
2885,66,tiled
2886,62,concrete
2887,39,concrete
2888,43,wood
2889,38,wood
2890,65,wood
2891,46,wood
2892,68,fine_concrete
2893,69,soft_pvc
2894,40,hard_tiles_large_space
2895,36,fine_concrete
2896,42,concrete
2897,64,tiled
2898,46,wood
2899,37,soft_pvc
2900,55,tiled
2901,59,hard_tiles_large_space
2902,67,wood
2903,51,soft_pvc
2904,49,wood
2905,46,wood
2906,69,soft_pvc
2907,71,tiled
2908,54,tiled
2909,45,wood
2910,51,soft_pvc
2911,46,wood
2912,70,soft_pvc
2913,60,carpet
2914,53,soft_pvc
2915,38,wood
2916,49,wood
2917,59,hard_tiles_large_space
2918,48,fine_concrete
2919,61,concrete
2920,43,wood
2921,43,wood
2922,61,concrete
2923,68,fine_concrete
2924,59,hard_tiles_large_space
2925,61,concrete
2926,70,soft_pvc
2927,41,concrete
2928,48,fine_concrete
2929,45,wood
2930,61,concrete
2931,60,carpet
2932,37,soft_pvc
2933,56,soft_pvc
2934,59,hard_tiles_large_space
2935,62,concrete
2936,71,tiled
2937,42,concrete
2938,36,fine_concrete
2939,51,soft_pvc
2940,51,soft_pvc
2941,61,concrete
2942,51,soft_pvc
2943,71,tiled
2944,43,wood
2945,54,tiled
2946,59,hard_tiles_large_space
2947,64,tiled
2948,39,concrete
2949,48,fine_concrete
2950,72,fine_concrete
2951,40,hard_tiles_large_space
2952,40,hard_tiles_large_space
2953,69,soft_pvc
2954,69,soft_pvc
2955,69,soft_pvc
2956,69,soft_pvc
2957,44,hard_tiles_large_space
2958,65,wood
2959,71,tiled
2960,36,fine_concrete
2961,40,hard_tiles_large_space
2962,53,soft_pvc
2963,60,carpet
2964,56,soft_pvc
2965,44,hard_tiles_large_space
2966,46,wood
2967,64,tiled
2968,69,soft_pvc
2969,51,soft_pvc
2970,40,hard_tiles_large_space
2971,49,wood
2972,44,hard_tiles_large_space
2973,67,wood
2974,49,wood
2975,68,fine_concrete
2976,61,concrete
2977,61,concrete
2978,69,soft_pvc
2979,69,soft_pvc
2980,41,concrete
2981,42,concrete
2982,40,hard_tiles_large_space
2983,55,tiled
2984,46,wood
2985,61,concrete
2986,56,soft_pvc
2987,69,soft_pvc
2988,47,concrete
2989,68,fine_concrete
2990,39,concrete
2991,42,concrete
2992,60,carpet
2993,55,tiled
2994,71,tiled
2995,39,concrete
2996,44,hard_tiles_large_space
2997,46,wood
2998,47,concrete
2999,66,tiled
3000,48,fine_concrete
3001,72,fine_concrete
3002,41,concrete
3003,72,fine_concrete
3004,69,soft_pvc
3005,36,fine_concrete
3006,46,wood
3007,68,fine_concrete
3008,61,concrete
3009,53,soft_pvc
3010,45,wood
3011,62,concrete
3012,58,soft_pvc
3013,68,fine_concrete
3014,66,tiled
3015,51,soft_pvc
3016,44,hard_tiles_large_space
3017,62,concrete
3018,55,tiled
3019,56,soft_pvc
3020,39,concrete
3021,68,fine_concrete
3022,49,wood
3023,54,tiled
3024,52,carpet
3025,43,wood
3026,47,concrete
3027,48,fine_concrete
3028,41,concrete
3029,40,hard_tiles_large_space
3030,51,soft_pvc
3031,70,soft_pvc
3032,40,hard_tiles_large_space
3033,68,fine_concrete
3034,55,tiled
3035,52,carpet
3036,36,fine_concrete
3037,71,tiled
3038,62,concrete
3039,70,soft_pvc
3040,54,tiled
3041,45,wood
3042,54,tiled
3043,46,wood
3044,36,fine_concrete
3045,48,fine_concrete
3046,40,hard_tiles_large_space
3047,46,wood
3048,47,concrete
3049,45,wood
3050,43,wood
3051,40,hard_tiles_large_space
3052,41,concrete
3053,66,tiled
3054,62,concrete
3055,63,concrete
3056,41,concrete
3057,48,fine_concrete
3058,44,hard_tiles_large_space
3059,54,tiled
3060,49,wood
3061,45,wood
3062,39,concrete
3063,60,carpet
3064,55,tiled
3065,71,tiled
3066,55,tiled
3067,66,tiled
3068,51,soft_pvc
3069,47,concrete
3070,41,concrete
3071,49,wood
3072,69,soft_pvc
3073,61,concrete
3074,71,tiled
3075,40,hard_tiles_large_space
3076,66,tiled
3077,53,soft_pvc
3078,45,wood
3079,70,soft_pvc
3080,72,fine_concrete
3081,38,wood
3082,45,wood
3083,49,wood
3084,51,soft_pvc
3085,38,wood
3086,45,wood
3087,42,concrete
3088,38,wood
3089,62,concrete
3090,65,wood
3091,63,concrete
3092,59,hard_tiles_large_space
3093,48,fine_concrete
3094,37,soft_pvc
3095,41,concrete
3096,46,wood
3097,42,concrete
3098,62,concrete
3099,60,carpet
3100,69,soft_pvc
3101,53,soft_pvc
3102,42,concrete
3103,57,concrete
3104,70,soft_pvc
3105,45,wood
3106,54,tiled
3107,60,carpet
3108,43,wood
3109,64,tiled
3110,51,soft_pvc
3111,70,soft_pvc
3112,72,fine_concrete
3113,54,tiled
3114,50,concrete
3115,43,wood
3116,47,concrete
3117,54,tiled
3118,68,fine_concrete
3119,64,tiled
3120,51,soft_pvc
3121,47,concrete
3122,49,wood
3123,62,concrete
3124,57,concrete
3125,53,soft_pvc
3126,47,concrete
3127,38,wood
3128,66,tiled
3129,44,hard_tiles_large_space
3130,45,wood
3131,62,concrete
3132,55,tiled
3133,40,hard_tiles_large_space
3134,41,concrete
3135,62,concrete
3136,46,wood
3137,70,soft_pvc
3138,65,wood
3139,63,concrete
3140,56,soft_pvc
3141,54,tiled
3142,38,wood
3143,43,wood
3144,62,concrete
3145,49,wood
3146,38,wood
3147,65,wood
3148,66,tiled
3149,69,soft_pvc
3150,51,soft_pvc
3151,53,soft_pvc
3152,68,fine_concrete
3153,48,fine_concrete
3154,68,fine_concrete
3155,39,concrete
3156,45,wood
3157,71,tiled
3158,60,carpet
3159,57,concrete
3160,39,concrete
3161,39,concrete
3162,47,concrete
3163,49,wood
3164,39,concrete
3165,40,hard_tiles_large_space
3166,70,soft_pvc
3167,38,wood
3168,68,fine_concrete
3169,68,fine_concrete
3170,42,concrete
3171,44,hard_tiles_large_space
3172,41,concrete
3173,41,concrete
3174,60,carpet
3175,63,concrete
3176,68,fine_concrete
3177,38,wood
3178,64,tiled
3179,40,hard_tiles_large_space
3180,57,concrete
3181,59,hard_tiles_large_space
3182,55,tiled
3183,55,tiled
3184,37,soft_pvc
3185,60,carpet
3186,36,fine_concrete
3187,65,wood
3188,42,concrete
3189,36,fine_concrete
3190,64,tiled
3191,46,wood
3192,41,concrete
3193,51,soft_pvc
3194,44,hard_tiles_large_space
3195,64,tiled
3196,37,soft_pvc
3197,61,concrete
3198,39,concrete
3199,61,concrete
3200,61,concrete
3201,42,concrete
3202,46,wood
3203,51,soft_pvc
3204,47,concrete
3205,47,concrete
3206,71,tiled
3207,56,soft_pvc
3208,55,tiled
3209,49,wood
3210,38,wood
3211,43,wood
3212,47,concrete
3213,40,hard_tiles_large_space
3214,70,soft_pvc
3215,42,concrete
3216,62,concrete
3217,59,hard_tiles_large_space
3218,53,soft_pvc
3219,55,tiled
3220,70,soft_pvc
3221,47,concrete
3222,36,fine_concrete
3223,66,tiled
3224,65,wood
3225,59,hard_tiles_large_space
3226,54,tiled
3227,55,tiled
3228,71,tiled
3229,38,wood
3230,55,tiled
3231,61,concrete
3232,54,tiled
3233,42,concrete
3234,47,concrete
3235,41,concrete
3236,65,wood
3237,43,wood
3238,70,soft_pvc
3239,65,wood
3240,41,concrete
3241,47,concrete
3242,42,concrete
3243,40,hard_tiles_large_space
3244,52,carpet
3245,53,soft_pvc
3246,46,wood
3247,69,soft_pvc
3248,65,wood
3249,45,wood
3250,70,soft_pvc
3251,38,wood
3252,45,wood
3253,54,tiled
3254,37,soft_pvc
3255,54,tiled
3256,67,wood
3257,70,soft_pvc
3258,68,fine_concrete
3259,48,fine_concrete
3260,54,tiled
3261,54,tiled
3262,48,fine_concrete
3263,65,wood
3264,55,tiled
3265,51,soft_pvc
3266,42,concrete
3267,46,wood
3268,47,concrete
3269,62,concrete
3270,65,wood
3271,56,soft_pvc
3272,44,hard_tiles_large_space
3273,71,tiled
3274,48,fine_concrete
3275,41,concrete
3276,59,hard_tiles_large_space
3277,69,soft_pvc
3278,41,concrete
3279,49,wood
3280,47,concrete
3281,48,fine_concrete
3282,48,fine_concrete
3283,68,fine_concrete
3284,61,concrete
3285,42,concrete
3286,70,soft_pvc
3287,71,tiled
3288,64,tiled
3289,36,fine_concrete
3290,45,wood
3291,68,fine_concrete
3292,57,concrete
3293,39,concrete
3294,47,concrete
3295,44,hard_tiles_large_space
3296,54,tiled
3297,59,hard_tiles_large_space
3298,62,concrete
3299,60,carpet
3300,55,tiled
3301,65,wood
3302,37,soft_pvc
3303,65,wood
3304,41,concrete
3305,65,wood
3306,58,soft_pvc
3307,55,tiled
3308,45,wood
3309,69,soft_pvc
3310,54,tiled
3311,36,fine_concrete
3312,37,soft_pvc
3313,64,tiled
3314,61,concrete
3315,36,fine_concrete
3316,49,wood
3317,40,hard_tiles_large_space
3318,49,wood
3319,53,soft_pvc
3320,66,tiled
3321,42,concrete
3322,55,tiled
3323,71,tiled
3324,44,hard_tiles_large_space
3325,49,wood
3326,60,carpet
3327,65,wood
3328,59,hard_tiles_large_space
3329,55,tiled
3330,37,soft_pvc
3331,57,concrete
3332,54,tiled
3333,68,fine_concrete
3334,41,concrete
3335,60,carpet
3336,38,wood
3337,54,tiled
3338,68,fine_concrete
3339,70,soft_pvc
3340,56,soft_pvc
3341,71,tiled
3342,72,fine_concrete
3343,66,tiled
3344,62,concrete
3345,45,wood
3346,48,fine_concrete
3347,40,hard_tiles_large_space
3348,70,soft_pvc
3349,44,hard_tiles_large_space
3350,62,concrete
3351,56,soft_pvc
3352,64,tiled
3353,63,concrete
3354,59,hard_tiles_large_space
3355,38,wood
3356,41,concrete
3357,61,concrete
3358,65,wood
3359,46,wood
3360,63,concrete
3361,38,wood
3362,48,fine_concrete
3363,59,hard_tiles_large_space
3364,48,fine_concrete
3365,55,tiled
3366,38,wood
3367,51,soft_pvc
3368,53,soft_pvc
3369,61,concrete
3370,72,fine_concrete
3371,59,hard_tiles_large_space
3372,45,wood
3373,39,concrete
3374,71,tiled
3375,56,soft_pvc
3376,40,hard_tiles_large_space
3377,69,soft_pvc
3378,53,soft_pvc
3379,71,tiled
3380,72,fine_concrete
3381,38,wood
3382,45,wood
3383,68,fine_concrete
3384,62,concrete
3385,51,soft_pvc
3386,47,concrete
3387,53,soft_pvc
3388,49,wood
3389,60,carpet
3390,69,soft_pvc
3391,44,hard_tiles_large_space
3392,39,concrete
3393,36,fine_concrete
3394,49,wood
3395,60,carpet
3396,53,soft_pvc
3397,62,concrete
3398,42,concrete
3399,70,soft_pvc
3400,51,soft_pvc
3401,47,concrete
3402,68,fine_concrete
3403,48,fine_concrete
3404,70,soft_pvc
3405,39,concrete
3406,40,hard_tiles_large_space
3407,57,concrete
3408,47,concrete
3409,60,carpet
3410,42,concrete
3411,39,concrete
3412,69,soft_pvc
3413,72,fine_concrete
3414,45,wood
3415,57,concrete
3416,38,wood
3417,48,fine_concrete
3418,44,hard_tiles_large_space
3419,40,hard_tiles_large_space
3420,49,wood
3421,58,soft_pvc
3422,71,tiled
3423,41,concrete
3424,39,concrete
3425,70,soft_pvc
3426,43,wood
3427,60,carpet
3428,43,wood
3429,49,wood
3430,42,concrete
3431,44,hard_tiles_large_space
3432,64,tiled
3433,39,concrete
3434,61,concrete
3435,47,concrete
3436,56,soft_pvc
3437,45,wood
3438,66,tiled
3439,50,concrete
3440,41,concrete
3441,71,tiled
3442,47,concrete
3443,60,carpet
3444,42,concrete
3445,45,wood
3446,64,tiled
3447,65,wood
3448,48,fine_concrete
3449,51,soft_pvc
3450,40,hard_tiles_large_space
3451,53,soft_pvc
3452,66,tiled
3453,61,concrete
3454,44,hard_tiles_large_space
3455,43,wood
3456,41,concrete
3457,68,fine_concrete
3458,48,fine_concrete
3459,38,wood
3460,55,tiled
3461,66,tiled
3462,55,tiled
3463,59,hard_tiles_large_space
3464,69,soft_pvc
3465,72,fine_concrete
3466,49,wood
3467,68,fine_concrete
3468,53,soft_pvc
3469,70,soft_pvc
3470,65,wood
3471,62,concrete
3472,71,tiled
3473,66,tiled
3474,46,wood
3475,53,soft_pvc
3476,41,concrete
3477,40,hard_tiles_large_space
3478,64,tiled
3479,46,wood
3480,39,concrete
3481,41,concrete
3482,55,tiled
3483,59,hard_tiles_large_space
3484,66,tiled
3485,48,fine_concrete
3486,63,concrete
3487,54,tiled
3488,66,tiled
3489,40,hard_tiles_large_space
3490,64,tiled
3491,71,tiled
3492,72,fine_concrete
3493,48,fine_concrete
3494,54,tiled
3495,61,concrete
3496,64,tiled
3497,45,wood
3498,58,soft_pvc
3499,54,tiled
3500,41,concrete
3501,43,wood
3502,49,wood
3503,72,fine_concrete
3504,42,concrete
3505,72,fine_concrete
3506,62,concrete
3507,45,wood
3508,44,hard_tiles_large_space
3509,40,hard_tiles_large_space
3510,53,soft_pvc
3511,51,soft_pvc
3512,36,fine_concrete
3513,41,concrete
3514,69,soft_pvc
3515,40,hard_tiles_large_space
3516,69,soft_pvc
3517,39,concrete
3518,37,soft_pvc
3519,41,concrete
3520,61,concrete
3521,44,hard_tiles_large_space
3522,47,concrete
3523,41,concrete
3524,42,concrete
3525,71,tiled
3526,60,carpet
3527,49,wood
3528,37,soft_pvc
3529,49,wood
3530,72,fine_concrete
3531,48,fine_concrete
3532,55,tiled
3533,46,wood
3534,71,tiled
3535,68,fine_concrete
3536,59,hard_tiles_large_space
3537,60,carpet
3538,61,concrete
3539,57,concrete
3540,48,fine_concrete
3541,62,concrete
3542,40,hard_tiles_large_space
3543,66,tiled
3544,59,hard_tiles_large_space
3545,38,wood
3546,68,fine_concrete
3547,51,soft_pvc
3548,44,hard_tiles_large_space
3549,37,soft_pvc
3550,69,soft_pvc
3551,64,tiled
3552,59,hard_tiles_large_space
3553,59,hard_tiles_large_space
3554,44,hard_tiles_large_space
3555,64,tiled
3556,45,wood
3557,42,concrete
3558,66,tiled
3559,53,soft_pvc
3560,53,soft_pvc
3561,53,soft_pvc
3562,41,concrete
3563,38,wood
3564,55,tiled
3565,45,wood
3566,47,concrete
3567,43,wood
3568,53,soft_pvc
3569,55,tiled
3570,65,wood
3571,42,concrete
3572,70,soft_pvc
3573,51,soft_pvc
3574,52,carpet
3575,42,concrete
3576,44,hard_tiles_large_space
3577,40,hard_tiles_large_space
3578,51,soft_pvc
3579,69,soft_pvc
3580,39,concrete
3581,36,fine_concrete
3582,59,hard_tiles_large_space
3583,46,wood
3584,47,concrete
3585,45,wood
3586,38,wood
3587,66,tiled
3588,46,wood
3589,61,concrete
3590,43,wood
3591,40,hard_tiles_large_space
3592,60,carpet
3593,54,tiled
3594,66,tiled
3595,39,concrete
3596,66,tiled
3597,60,carpet
3598,72,fine_concrete
3599,40,hard_tiles_large_space
3600,40,hard_tiles_large_space
3601,46,wood
3602,43,wood
3603,54,tiled
3604,55,tiled
3605,64,tiled
3606,62,concrete
3607,53,soft_pvc
3608,70,soft_pvc
3609,47,concrete
3610,47,concrete
3611,71,tiled
3612,43,wood
3613,39,concrete
3614,41,concrete
3615,70,soft_pvc
3616,41,concrete
3617,47,concrete
3618,69,soft_pvc
3619,41,concrete
3620,62,concrete
3621,44,hard_tiles_large_space
3622,49,wood
3623,60,carpet
3624,44,hard_tiles_large_space
3625,59,hard_tiles_large_space
3626,40,hard_tiles_large_space
3627,40,hard_tiles_large_space
3628,69,soft_pvc
3629,37,soft_pvc
3630,45,wood
3631,60,carpet
3632,53,soft_pvc
3633,46,wood
3634,53,soft_pvc
3635,67,wood
3636,37,soft_pvc
3637,45,wood
3638,60,carpet
3639,42,concrete
3640,71,tiled
3641,42,concrete
3642,39,concrete
3643,67,wood
3644,44,hard_tiles_large_space
3645,54,tiled
3646,46,wood
3647,65,wood
3648,42,concrete
3649,62,concrete
3650,53,soft_pvc
3651,65,wood
3652,64,tiled
3653,46,wood
3654,48,fine_concrete
3655,43,wood
3656,68,fine_concrete
3657,62,concrete
3658,39,concrete
3659,68,fine_concrete
3660,64,tiled
3661,53,soft_pvc
3662,63,concrete
3663,63,concrete
3664,66,tiled
3665,39,concrete
3666,51,soft_pvc
3667,39,concrete
3668,66,tiled
3669,49,wood
3670,54,tiled
3671,46,wood
3672,68,fine_concrete
3673,39,concrete
3674,46,wood
3675,43,wood
3676,71,tiled
3677,54,tiled
3678,70,soft_pvc
3679,49,wood
3680,62,concrete
3681,42,concrete
3682,57,concrete
3683,66,tiled
3684,61,concrete
3685,59,hard_tiles_large_space
3686,64,tiled
3687,72,fine_concrete
3688,72,fine_concrete
3689,51,soft_pvc
3690,60,carpet
3691,66,tiled
3692,38,wood
3693,38,wood
3694,70,soft_pvc
3695,69,soft_pvc
3696,48,fine_concrete
3697,45,wood
3698,60,carpet
3699,54,tiled
3700,38,wood
3701,51,soft_pvc
3702,36,fine_concrete
3703,62,concrete
3704,55,tiled
3705,71,tiled
3706,68,fine_concrete
3707,70,soft_pvc
3708,56,soft_pvc
3709,61,concrete
3710,68,fine_concrete
3711,69,soft_pvc
3712,70,soft_pvc
3713,47,concrete
3714,60,carpet
3715,61,concrete
3716,48,fine_concrete
3717,46,wood
3718,42,concrete
3719,43,wood
3720,56,soft_pvc
3721,53,soft_pvc
3722,53,soft_pvc
3723,48,fine_concrete
3724,49,wood
3725,53,soft_pvc
3726,72,fine_concrete
3727,54,tiled
3728,36,fine_concrete
3729,41,concrete
3730,47,concrete
3731,65,wood
3732,60,carpet
3733,41,concrete
3734,43,wood
3735,53,soft_pvc
3736,37,soft_pvc
3737,49,wood
3738,70,soft_pvc
3739,65,wood
3740,41,concrete
3741,66,tiled
3742,64,tiled
3743,39,concrete
3744,59,hard_tiles_large_space
3745,61,concrete
3746,44,hard_tiles_large_space
3747,49,wood
3748,55,tiled
3749,53,soft_pvc
3750,46,wood
3751,48,fine_concrete
3752,64,tiled
3753,42,concrete
3754,62,concrete
3755,54,tiled
3756,39,concrete
3757,56,soft_pvc
3758,65,wood
3759,46,wood
3760,68,fine_concrete
3761,62,concrete
3762,44,hard_tiles_large_space
3763,36,fine_concrete
3764,38,wood
3765,47,concrete
3766,68,fine_concrete
3767,39,concrete
3768,60,carpet
3769,63,concrete
3770,42,concrete
3771,55,tiled
3772,36,fine_concrete
3773,44,hard_tiles_large_space
3774,60,carpet
3775,44,hard_tiles_large_space
3776,64,tiled
3777,44,hard_tiles_large_space
3778,41,concrete
3779,55,tiled
3780,63,concrete
3781,40,hard_tiles_large_space
3782,72,fine_concrete
3783,72,fine_concrete
3784,71,tiled
3785,49,wood
3786,68,fine_concrete
3787,62,concrete
3788,69,soft_pvc
3789,46,wood
3790,59,hard_tiles_large_space
3791,42,concrete
3792,69,soft_pvc
3793,55,tiled
3794,40,hard_tiles_large_space
3795,39,concrete
3796,46,wood
3797,48,fine_concrete
3798,39,concrete
3799,55,tiled
3800,68,fine_concrete
3801,59,hard_tiles_large_space
3802,55,tiled
3803,45,wood
3804,66,tiled
3805,55,tiled
3806,67,wood
3807,48,fine_concrete
3808,54,tiled
3809,56,soft_pvc
